,ascent,conditionDate,conditionDetails,conditionStatus,descent,difficulty,high,id,imgMedium,imgSmall,imgSmallMed,imgSqSmall,latitude,length,location,longitude,low,name,starVotes,stars,summary,type,url
87,2287,1970-01-01 00:00:00,,Unknown,-2287,blue,5831,7002155,https://cdn-files.apstatic.com/hike/7001331_medium_1554218301.jpg,https://cdn-files.apstatic.com/hike/7001331_small_1554218301.jpg,https://cdn-files.apstatic.com/hike/7001331_smallMed_1554218301.jpg,https://cdn-files.apstatic.com/hike/7001331_sqsmall_1554218301.jpg,46.9228,6.0,"Eatonville, Washington",-121.5337,3543,Crystal Lakes,3,4.0,Follow Crystal Lakes Trail as it ascends from forest to alpine meadows en route to beautiful lakes.,Featured Hike,https://www.hikingproject.com/trail/7002155/crystal-lakes
88,860,2019-05-27 14:37:48,Dry,All Clear,-862,greenBlue,661,7048330,https://cdn-files.apstatic.com/hike/7045320_medium_1555532331.jpg,https://cdn-files.apstatic.com/hike/7045320_small_1555532331.jpg,https://cdn-files.apstatic.com/hike/7045320_smallMed_1555532331.jpg,https://cdn-files.apstatic.com/hike/7045320_sqsmall_1555532331.jpg,47.4226,9.4,"Maple Heights-Lake Desire, Washington",-122.099,465,Lake Youngs Trail,2,4.0,A gravel trail that loops around Lake Young Reservoir.,Featured Hike,https://www.hikingproject.com/trail/7048330/lake-youngs-trail
89,1367,2019-07-05 07:49:08,"Some Mud, Fallen Trees - BRING BUG SPRAY!  A few blow downs to crawl over/under and some mud.  Pretty easy trail with spectacular views!",Minor Issues,-1367,blue,5086,7054626,https://cdn-files.apstatic.com/hike/7053467_medium_1555703459.jpg,https://cdn-files.apstatic.com/hike/7053467_small_1555703459.jpg,https://cdn-files.apstatic.com/hike/7053467_smallMed_1555703459.jpg,https://cdn-files.apstatic.com/hike/7053467_sqsmall_1555703459.jpg,47.8023,6.3,"Skykomish, Washington",-121.0773,3992,Lake Valhalla,3,4.0,A beautiful forested hike up to a peaceful mountain lake.,Featured Hike,https://www.hikingproject.com/trail/7054626/lake-valhalla
90,5068,2019-07-02 07:04:17,Mostly Dry,All Clear,-5067,blueBlack,5491,7017921,https://cdn-files.apstatic.com/hike/7005560_medium_1554312383.jpg,https://cdn-files.apstatic.com/hike/7005560_small_1554312383.jpg,https://cdn-files.apstatic.com/hike/7005560_smallMed_1554312383.jpg,https://cdn-files.apstatic.com/hike/7005560_sqsmall_1554312383.jpg,47.4247,16.1,"Riverbend, Washington",-121.5834,2209,Thompson Lake via Mt. Defiance,2,4.0,"An airy trail with good mountain vistas, and ending at a nice lake pretty far out of the way.",Featured Hike,https://www.hikingproject.com/trail/7017921/thompson-lake-via-mt-defiance
91,1243,2019-05-03 16:06:06,Dry,All Clear,-1243,blue,1607,7043931,https://cdn-files.apstatic.com/hike/7041777_medium_1555104924.jpg,https://cdn-files.apstatic.com/hike/7041777_small_1555104924.jpg,https://cdn-files.apstatic.com/hike/7041777_smallMed_1555104924.jpg,https://cdn-files.apstatic.com/hike/7041777_sqsmall_1555104924.jpg,47.5102,3.7,"East Renton Highlands, Washington",-122.0872,403,Wilderness Peak Loop,7,3.7,"While not offering great picturesque views, this loop offers a great four-mile hike with many challenges.",Featured Hike,https://www.hikingproject.com/trail/7043931/wilderness-peak-loop
92,3031,1970-01-01 00:00:00,,Unknown,-3034,blue,4851,7002186,https://cdn-files.apstatic.com/hike/7001223_medium_1554217999.jpg,https://cdn-files.apstatic.com/hike/7001223_small_1554217999.jpg,https://cdn-files.apstatic.com/hike/7001223_smallMed_1554217999.jpg,https://cdn-files.apstatic.com/hike/7001223_sqsmall_1554217999.jpg,46.7502,12.1,"Tieton, Washington",-121.5584,2079,Three Lakes,2,4.0,"One of the park's gems, Three Lakes provides awesome scenery without the typical Rainier crowds.",Featured Hike,https://www.hikingproject.com/trail/7002186/three-lakes
93,1414,2019-06-19 12:55:48,Opens June 28,Bad / Closed,-1415,blue,6123,7002162,https://cdn-files.apstatic.com/hike/7001351_medium_1554218356.jpg,https://cdn-files.apstatic.com/hike/7001351_small_1554218356.jpg,https://cdn-files.apstatic.com/hike/7001351_smallMed_1554218356.jpg,https://cdn-files.apstatic.com/hike/7001351_sqsmall_1554218356.jpg,46.9177,7.3,"Eatonville, Washington",-121.5877,5554,Palisades Lake,2,4.0,"High above the White River, the hidden lakes along this route provide the perfect day's outing.",Featured Hike,https://www.hikingproject.com/trail/7002162/palisades-lake
94,1548,2019-06-22 20:50:41,"Snowy, Mostly Dry - A few snowy patches that weren't too hard to cross, though though we had a minor snow bridge collapse over a creek.",Minor Issues,-1548,blue,5280,7002241,https://cdn-files.apstatic.com/hike/7001363_medium_1554218391.jpg,https://cdn-files.apstatic.com/hike/7001363_small_1554218391.jpg,https://cdn-files.apstatic.com/hike/7001363_smallMed_1554218391.jpg,https://cdn-files.apstatic.com/hike/7001363_sqsmall_1554218391.jpg,46.8906,6.9,"Eatonville, Washington",-121.5965,3765,Owyhigh Lakes,2,4.0,Experience one of Rainier's most pristine sub-alpine lakes on this relatively easy route.,Featured Hike,https://www.hikingproject.com/trail/7002241/owyhigh-lakes
95,1088,1970-01-01 00:00:00,,Unknown,-1088,blue,1791,7054284,https://cdn-files.apstatic.com/hike/7050688_medium_1555691217.jpg,https://cdn-files.apstatic.com/hike/7050688_small_1555691217.jpg,https://cdn-files.apstatic.com/hike/7050688_smallMed_1555691217.jpg,https://cdn-files.apstatic.com/hike/7050688_sqsmall_1555691217.jpg,47.1704,3.2,"Buckley, Washington",-121.9896,753,Pinnacle Peak Out and Back,1,4.0,Pinnacle Peak is a wonderful short hike for those interested in a moderate workout. The paths are easy to navigate.,Featured Hike,https://www.hikingproject.com/trail/7054284/pinnacle-peak-out-and-back
96,2577,1970-01-01 00:00:00,,Unknown,-2576,black,4977,7051525,https://cdn-files.apstatic.com/hike/7048226_medium_1555538768.jpg,https://cdn-files.apstatic.com/hike/7048226_small_1555538768.jpg,https://cdn-files.apstatic.com/hike/7048226_smallMed_1555538768.jpg,https://cdn-files.apstatic.com/hike/7048226_sqsmall_1555538768.jpg,47.2916,7.3,"Cle Elum, Washington",-121.0979,2400,Hex Mountain,1,4.0,Hex Mountain Trail is an out-and-back trail with beautiful views of the lake below and surrounding mountains.,Featured Hike,https://www.hikingproject.com/trail/7051525/hex-mountain
97,15,1970-01-01 00:00:00,,Unknown,-15,blue,30,7044748,https://cdn-files.apstatic.com/hike/7046589_medium_1555535087.jpg,https://cdn-files.apstatic.com/hike/7046589_small_1555535087.jpg,https://cdn-files.apstatic.com/hike/7046589_smallMed_1555535087.jpg,https://cdn-files.apstatic.com/hike/7046589_sqsmall_1555535087.jpg,47.6583,1.0,"Yarrow Point, Washington",-122.2912,20,Union Bay Loop,1,4.0,Enjoy a short hike through a restored wetland with great opportunities for bird watching.,Featured Hike,https://www.hikingproject.com/trail/7044748/union-bay-loop
98,469,1970-01-01 00:00:00,,Unknown,-469,greenBlue,5760,7030874,https://cdn-files.apstatic.com/hike/7031777_medium_1554931753.jpg,https://cdn-files.apstatic.com/hike/7031777_small_1554931753.jpg,https://cdn-files.apstatic.com/hike/7031777_smallMed_1554931753.jpg,https://cdn-files.apstatic.com/hike/7031777_sqsmall_1554931753.jpg,46.8754,3.8,"Eatonville, Washington",-121.5181,5354,Sheep Lake Trail (PCT),1,4.0,Enjoy this route for a lovely day hike or short overnight backpack.,Featured Hike,https://www.hikingproject.com/trail/7030874/sheep-lake-trail-pct
99,3503,1970-01-01 00:00:00,,Unknown,-3503,blueBlack,5599,7002132,https://cdn-files.apstatic.com/hike/7006176_medium_1554320167.jpg,https://cdn-files.apstatic.com/hike/7006176_small_1554320167.jpg,https://cdn-files.apstatic.com/hike/7006176_smallMed_1554320167.jpg,https://cdn-files.apstatic.com/hike/7006176_sqsmall_1554320167.jpg,46.7362,11.1,"Eatonville, Washington",-121.8557,2416,Indian Henry's Hunting Ground via Kautz Creek,1,4.0,"A winding slog through dense forest to open meadows, teeming with wildlife and wildflowers.",Featured Hike,https://www.hikingproject.com/trail/7002132/indian-henrys-hunting-ground-via-kautz-creek
100,3410,1970-01-01 00:00:00,,Unknown,-3410,blueBlack,5618,7002230,https://cdn-files.apstatic.com/hike/7006088_medium_1554319983.jpg,https://cdn-files.apstatic.com/hike/7006088_small_1554319983.jpg,https://cdn-files.apstatic.com/hike/7006088_smallMed_1554319983.jpg,https://cdn-files.apstatic.com/hike/7006088_sqsmall_1554319983.jpg,46.7802,13.9,"Eatonville, Washington",-121.8856,2892,Emerald Ridge,1,4.0,"A long approach to a fragile, subalpine environment at the base of a glacier.",Featured Hike,https://www.hikingproject.com/trail/7002230/emerald-ridge
101,4505,1970-01-01 00:00:00,,Unknown,-4504,blueBlack,5966,7002235,https://cdn-files.apstatic.com/hike/7006088_medium_1554319983.jpg,https://cdn-files.apstatic.com/hike/7006088_small_1554319983.jpg,https://cdn-files.apstatic.com/hike/7006088_smallMed_1554319983.jpg,https://cdn-files.apstatic.com/hike/7006088_sqsmall_1554319983.jpg,46.7802,17.8,"Eatonville, Washington",-121.8856,2904,Klapatche Park,1,4.0,A lengthy hike to a beautiful high meadow with especially excellent sunset views.,Featured Hike,https://www.hikingproject.com/trail/7002235/klapatche-park
102,37,1970-01-01 00:00:00,,Unknown,-37,green,67,7025446,https://cdn-files.apstatic.com/hike/7029293_medium_1554924147.jpg,https://cdn-files.apstatic.com/hike/7029293_small_1554924147.jpg,https://cdn-files.apstatic.com/hike/7029293_smallMed_1554924147.jpg,https://cdn-files.apstatic.com/hike/7029293_sqsmall_1554924147.jpg,47.6682,1.9,"Silverdale, Washington",-122.6816,46,Clear Creek Trail Loop,4,3.8,A fun hike in part of the Clear Creek Trail system.,Featured Hike,https://www.hikingproject.com/trail/7025446/clear-creek-trail-loop
103,802,1970-01-01 00:00:00,,Unknown,-781,blue,932,7024547,https://cdn-files.apstatic.com/hike/7026009_medium_1554913325.jpg,https://cdn-files.apstatic.com/hike/7026009_small_1554913325.jpg,https://cdn-files.apstatic.com/hike/7026009_smallMed_1554913325.jpg,https://cdn-files.apstatic.com/hike/7026009_sqsmall_1554913325.jpg,48.3989,3.7,"Mount Vernon, Washington",-122.303,350,Little Mountain Park Loop,4,3.8,Little Mountain Park offers a beautiful loop through lush forests and past summit viewpoints.,Featured Hike,https://www.hikingproject.com/trail/7024547/little-mountain-park-loop
104,40,2019-04-27 08:09:50,,All Clear,-40,green,17,7020322,https://cdn-files.apstatic.com/hike/7021214_medium_1554839282.jpg,https://cdn-files.apstatic.com/hike/7021214_small_1554839282.jpg,https://cdn-files.apstatic.com/hike/7021214_smallMed_1554839282.jpg,https://cdn-files.apstatic.com/hike/7021214_sqsmall_1554839282.jpg,47.073,5.0,"Tanglewilde-Thompson Place, Washington",-122.7133,7,Nisqually National Wildlife Refuge Tour,11,3.3,Tour the Billy Frank Jr. Nisqually National Wildlife Refuge with this classic loop of trails.,Featured Hike,https://www.hikingproject.com/trail/7020322/nisqually-national-wildlife-refuge-tour
105,533,1970-01-01 00:00:00,,Unknown,-533,blue,5926,7002144,https://cdn-files.apstatic.com/hike/7011377_medium_1554559259.jpg,https://cdn-files.apstatic.com/hike/7011377_small_1554559259.jpg,https://cdn-files.apstatic.com/hike/7011377_smallMed_1554559259.jpg,https://cdn-files.apstatic.com/hike/7011377_sqsmall_1554559259.jpg,46.7845,1.6,"Eatonville, Washington",-121.7412,5393,Alta Vista,5,3.6,This paved path enables more people to experience spectacular views and wildflower displays.,Featured Hike,https://www.hikingproject.com/trail/7002144/alta-vista
106,808,1970-01-01 00:00:00,,Unknown,-807,blue,2619,7002062,https://cdn-files.apstatic.com/hike/7008716_medium_1554395011.jpg,https://cdn-files.apstatic.com/hike/7008716_small_1554395011.jpg,https://cdn-files.apstatic.com/hike/7008716_smallMed_1554395011.jpg,https://cdn-files.apstatic.com/hike/7008716_sqsmall_1554395011.jpg,47.9866,7.9,"Port Angeles, Washington",-123.6518,1840,Boulder Falls,3,3.7,This is an enjoyable out-and-back trip to visit Upper and Lower Boulder Creek Falls.,Featured Hike,https://www.hikingproject.com/trail/7002062/boulder-falls
107,1375,1970-01-01 00:00:00,,Unknown,-1375,greenBlue,695,7024719,https://cdn-files.apstatic.com/hike/7043879_medium_1555109183.jpg,https://cdn-files.apstatic.com/hike/7043879_small_1555109183.jpg,https://cdn-files.apstatic.com/hike/7043879_smallMed_1555109183.jpg,https://cdn-files.apstatic.com/hike/7043879_sqsmall_1555109183.jpg,47.8613,9.8,"Cathcart, Washington",-122.0587,45,Lord Hill,7,3.4,A great loop exploring the trails of Lord Hill Regional Park.,Featured Hike,https://www.hikingproject.com/trail/7024719/lord-hill
108,1924,2019-05-20 20:24:48,"Muddy: While the gradient isn't too hard, the terrain has plenty of smooth rocks that warrant your attention. ",All Clear,-1923,blue,1566,7052602,https://cdn-files.apstatic.com/hike/7051991_medium_1555694074.jpg,https://cdn-files.apstatic.com/hike/7051991_small_1555694074.jpg,https://cdn-files.apstatic.com/hike/7051991_smallMed_1555694074.jpg,https://cdn-files.apstatic.com/hike/7051991_sqsmall_1555694074.jpg,47.4327,12.8,"Hobart, Washington",-121.9708,548,Taylor Mountain Loop,4,3.3,A great loop hike through the Taylor Mountain Forest with a mix of singletrack and forest roads.,Featured Hike,https://www.hikingproject.com/trail/7052602/taylor-mountain-loop
109,9860,1970-01-01 00:00:00,,Unknown,-9859,black,6418,7016847,https://cdn-files.apstatic.com/hike/7008340_medium_1554324612.jpg,https://cdn-files.apstatic.com/hike/7008340_small_1554324612.jpg,https://cdn-files.apstatic.com/hike/7008340_smallMed_1554324612.jpg,https://cdn-files.apstatic.com/hike/7008340_sqsmall_1554324612.jpg,47.9654,46.9,"Sequim, Washington",-123.1154,992,Gray Wolf Loop,2,3.0,A tough loop route that crosses three intense mountain passes while providing scenic views.,Featured Hike,https://www.hikingproject.com/trail/7016847/gray-wolf-loop
110,1401,1970-01-01 00:00:00,,Unknown,-1401,blueBlack,1464,7078014,https://cdn-files.apstatic.com/hike/7005103_medium_1554311460.jpg,https://cdn-files.apstatic.com/hike/7005103_small_1554311460.jpg,https://cdn-files.apstatic.com/hike/7005103_smallMed_1554311460.jpg,https://cdn-files.apstatic.com/hike/7005103_sqsmall_1554311460.jpg,47.5396,6.3,"Newcastle, Washington",-122.1109,403,Belvedere to Talus Round-Trip,2,3.0,"Views from the west and east sides of Cougar Mountain, through a lush forest in the middle.",Featured Hike,https://www.hikingproject.com/trail/7078014/belvedere-to-talus-round-trip
111,4238,1970-01-01 00:00:00,,Unknown,-4247,blue,5272,7007140,https://cdn-files.apstatic.com/hike/7008716_medium_1554395011.jpg,https://cdn-files.apstatic.com/hike/7008716_small_1554395011.jpg,https://cdn-files.apstatic.com/hike/7008716_smallMed_1554395011.jpg,https://cdn-files.apstatic.com/hike/7008716_sqsmall_1554395011.jpg,47.9866,16.1,"Port Angeles, Washington",-123.6516,1723,Boulder Lake - Happy Lake Ridge Loop,1,3.0,"A long climb to an expansive ridge, complete with two stunning lakes.",Featured Hike,https://www.hikingproject.com/trail/7007140/boulder-lake-happy-lake-ridge-loop
112,2034,1970-01-01 00:00:00,,Unknown,-2034,blueBlack,5800,7055335,https://cdn-files.apstatic.com/hike/7051576_medium_1555693156.jpg,https://cdn-files.apstatic.com/hike/7051576_small_1555693156.jpg,https://cdn-files.apstatic.com/hike/7051576_smallMed_1555693156.jpg,https://cdn-files.apstatic.com/hike/7051576_sqsmall_1555693156.jpg,47.357,4.3,"Cle Elum, Washington",-121.1878,4229,Thorp Mountain via Knox Creek,1,3.0,"The shortest way to get to the Thorp Mountain Lookout, though still steep in spots.",Featured Hike,https://www.hikingproject.com/trail/7055335/thorp-mountain-via-knox-creek
113,1461,2019-07-01 14:49:40,,All Clear,-1461,blue,3967,7038237,https://cdn-files.apstatic.com/hike/7037817_medium_1555086844.jpg,https://cdn-files.apstatic.com/hike/7037817_small_1555086844.jpg,https://cdn-files.apstatic.com/hike/7037817_smallMed_1555086844.jpg,https://cdn-files.apstatic.com/hike/7037817_sqsmall_1555086844.jpg,47.8663,6.5,"Skykomish, Washington",-121.0756,2739,Heather Lake Trail #1526,3,2.7,Pleasant hike through Douglas fir forest to the gorgeous Heather Lake.,Featured Hike,https://www.hikingproject.com/trail/7038237/heather-lake-trail-1526
114,1398,2019-05-23 22:12:40,,All Clear,-53,blue,2466,7003849,https://cdn-files.apstatic.com/hike/7002739_medium_1554227179.jpg,https://cdn-files.apstatic.com/hike/7002739_small_1554227179.jpg,https://cdn-files.apstatic.com/hike/7002739_smallMed_1554227179.jpg,https://cdn-files.apstatic.com/hike/7002739_sqsmall_1554227179.jpg,48.0778,3.3,"Granite Falls, Washington",-121.7462,1086,Lake TwentyTwo Trail,54,4.6,"The best of wetlands, mountain rainforests, old-growth forest and mountain views.",Trail,https://www.hikingproject.com/trail/7003849/lake-twentytwo-trail
115,2155,2019-06-29 15:24:03,"Mostly Dry, Some Mud",All Clear,-177,blueBlack,2642,7018810,https://cdn-files.apstatic.com/hike/7036937_medium_1555023349.jpg,https://cdn-files.apstatic.com/hike/7036937_small_1555023349.jpg,https://cdn-files.apstatic.com/hike/7036937_smallMed_1555023349.jpg,https://cdn-files.apstatic.com/hike/7036937_sqsmall_1555023349.jpg,47.8091,3.5,"Gold Bar, Washington",-121.5739,596,Lake Serene Trail #1068,44,4.5,A climb up the side up a mountain to secluded and beautiful Lake Serene.,Trail,https://www.hikingproject.com/trail/7018810/lake-serene-trail-1068
116,3748,2019-06-23 10:19:18,Dry,All Clear,-53,black,4508,7001982,https://cdn-files.apstatic.com/hike/7018563_medium_1554831095.jpg,https://cdn-files.apstatic.com/hike/7018563_small_1554831095.jpg,https://cdn-files.apstatic.com/hike/7018563_smallMed_1554831095.jpg,https://cdn-files.apstatic.com/hike/7018563_sqsmall_1554831095.jpg,48.0532,3.0,"Port Angeles, Washington",-123.7898,813,Mt. Storm King Trail,36,4.4,"This trail is steep! So steep you'll need to use a rope to get to the top, but it's worth it.",Trail,https://www.hikingproject.com/trail/7001982/mt-storm-king-trail
117,4897,2019-06-03 09:04:25,Some Mud,All Clear,-497,blue,5089,7001861,https://cdn-files.apstatic.com/hike/7032751_medium_1554996471.jpg,https://cdn-files.apstatic.com/hike/7032751_small_1554996471.jpg,https://cdn-files.apstatic.com/hike/7032751_smallMed_1554996471.jpg,https://cdn-files.apstatic.com/hike/7032751_sqsmall_1554996471.jpg,47.8612,17.1,"Forks, Washington",-123.9335,681,Hoh River Trail,26,4.5,"This favorite trail along glacier-fed Hoh River is a riot of techincolor, moss-covered trees",Trail,https://www.hikingproject.com/trail/7001861/hoh-river-trail
118,1114,2019-07-03 08:27:58,,All Clear,-82,blue,1537,7009858,https://cdn-files.apstatic.com/hike/7018142_medium_1554830376.jpg,https://cdn-files.apstatic.com/hike/7018142_small_1554830376.jpg,https://cdn-files.apstatic.com/hike/7018142_smallMed_1554830376.jpg,https://cdn-files.apstatic.com/hike/7018142_sqsmall_1554830376.jpg,47.4867,1.9,"Tanner, Washington",-121.7533,505,Little Si Trail,39,4.0,"A short but brutally steep, at times, hike.",Trail,https://www.hikingproject.com/trail/7009858/little-si-trail
119,693,1970-01-01 00:00:00,,Unknown,-46,greenBlue,5744,7001905,https://cdn-files.apstatic.com/hike/7032773_medium_1554996511.jpg,https://cdn-files.apstatic.com/hike/7032773_small_1554996511.jpg,https://cdn-files.apstatic.com/hike/7032773_smallMed_1554996511.jpg,https://cdn-files.apstatic.com/hike/7032773_sqsmall_1554996511.jpg,47.9766,1.6,"Port Angeles, Washington",-123.5178,5096,Hurricane Hill Nature Trail,24,4.7,Stunning panoramic views in every direction on this great family-friendly trail.,Trail,https://www.hikingproject.com/trail/7001905/hurricane-hill-nature-trail
120,1279,2019-06-16 17:57:11,,All Clear,-332,blue,4369,7021084,https://cdn-files.apstatic.com/hike/7007774_medium_1554323564.jpg,https://cdn-files.apstatic.com/hike/7007774_small_1554323564.jpg,https://cdn-files.apstatic.com/hike/7007774_smallMed_1554323564.jpg,https://cdn-files.apstatic.com/hike/7007774_sqsmall_1554323564.jpg,47.4456,3.3,"Riverbend, Washington",-121.4236,3166,Snow Lake Trail,32,4.3,Needs Summary,Trail,https://www.hikingproject.com/trail/7021084/snow-lake-trail
121,3060,2019-07-03 23:42:30,"Snowy, Mostly Dry, Some Mud",Minor Issues,0,blueBlack,5592,7004544,https://cdn-files.apstatic.com/hike/7048230_medium_1555538776.jpg,https://cdn-files.apstatic.com/hike/7048230_small_1555538776.jpg,https://cdn-files.apstatic.com/hike/7048230_smallMed_1555538776.jpg,https://cdn-files.apstatic.com/hike/7048230_sqsmall_1555538776.jpg,47.403,2.8,"Riverbend, Washington",-121.4866,2532,Granite Mountain Trail #1016,19,4.9,A beautiful hike with stunning views!,Trail,https://www.hikingproject.com/trail/7004544/granite-mountain-trail-1016
122,2834,2019-05-27 18:04:58,"Mostly Dry - Trail is in pretty much perfect condition, snow free with minimal mud in places.",All Clear,0,black,3858,7005905,,,,,47.4625,1.6,"Riverbend, Washington",-121.6736,1024,Mailbox Peak - Old Trail,19,4.8,The ultimate accessible training hike.,Trail,https://www.hikingproject.com/trail/7005905/mailbox-peak-old-trail
123,3280,2019-06-26 20:12:10,Dry,All Clear,-56,black,5901,7002003,https://cdn-files.apstatic.com/hike/7011195_medium_1554400144.jpg,https://cdn-files.apstatic.com/hike/7011195_small_1554400144.jpg,https://cdn-files.apstatic.com/hike/7011195_smallMed_1554400144.jpg,https://cdn-files.apstatic.com/hike/7011195_sqsmall_1554400144.jpg,47.5067,2.9,"Hoodsport, Washington",-123.232,2677,Mt. Ellinor Trail #812,19,4.7,Climb through evergreen forest and wildflower meadows to reach great views of Lake Cushman and the Puget Sound.,Trail,https://www.hikingproject.com/trail/7002003/mt-ellinor-trail-812
124,1122,2019-06-19 16:17:41,Mostly Dry,All Clear,-96,blue,2473,7004269,https://cdn-files.apstatic.com/hike/7003258_medium_1554233416.jpg,https://cdn-files.apstatic.com/hike/7003258_small_1554233416.jpg,https://cdn-files.apstatic.com/hike/7003258_smallMed_1554233416.jpg,https://cdn-files.apstatic.com/hike/7003258_sqsmall_1554233416.jpg,48.0828,2.6,"Granite Falls, Washington",-121.7752,1389,Heather Lake Trail,23,4.5,A relatively easy trail leading to a beautiful mountain lake.,Trail,https://www.hikingproject.com/trail/7004269/heather-lake-trail
125,1906,2019-06-18 23:22:53,Snowy - After the switchbacks there is some icy/snowy areas doable without trekking poles but wish I woulda had em,Minor Issues,-3393,blue,5366,7013135,https://cdn-files.apstatic.com/hike/7023891_medium_1554845849.jpg,https://cdn-files.apstatic.com/hike/7023891_small_1554845849.jpg,https://cdn-files.apstatic.com/hike/7023891_smallMed_1554845849.jpg,https://cdn-files.apstatic.com/hike/7023891_sqsmall_1554845849.jpg,48.4755,15.4,"Stehekin, Washington",-121.075,2133,Cascade Pass Trail,8,5.0,"Spectacular views of high peaks, glaciers, and everything else in between on this amazing trail.",Trail,https://www.hikingproject.com/trail/7013135/cascade-pass-trail
126,3283,1970-01-01 00:00:00,,Unknown,-61,blueBlack,6815,7015308,https://cdn-files.apstatic.com/hike/7023109_medium_1554844508.jpg,https://cdn-files.apstatic.com/hike/7023109_small_1554844508.jpg,https://cdn-files.apstatic.com/hike/7023109_smallMed_1554844508.jpg,https://cdn-files.apstatic.com/hike/7023109_sqsmall_1554844508.jpg,48.5141,4.1,"Darrington, Washington",-121.2213,3586,Hidden Lake Trail #745,12,4.8,This classic hike or backpack trip in the craggy North Cascades travels to a view of the alpine world.,Trail,https://www.hikingproject.com/trail/7015308/hidden-lake-trail-745
127,3389,2019-05-11 11:18:17,"Snowy, Mostly Dry",Minor Issues,-936,blueBlack,6214,7001930,https://cdn-files.apstatic.com/hike/7009795_medium_1554397190.jpg,https://cdn-files.apstatic.com/hike/7009795_small_1554397190.jpg,https://cdn-files.apstatic.com/hike/7009795_smallMed_1554397190.jpg,https://cdn-files.apstatic.com/hike/7009795_sqsmall_1554397190.jpg,47.859,5.7,"Quilcene, Washington",-123.019,2846,Mt. Townsend Trail #839,12,4.7,"Mt Townsend gives you a little bit of everything; beautiful views, nature, elevation gains, and personal challenge.",Trail,https://www.hikingproject.com/trail/7001930/mt-townsend-trail-839
128,2675,2019-06-17 08:54:40,Dry,All Clear,-2796,blue,3413,7021678,https://cdn-files.apstatic.com/hike/7025173_medium_1554911692.jpg,https://cdn-files.apstatic.com/hike/7025173_small_1554911692.jpg,https://cdn-files.apstatic.com/hike/7025173_smallMed_1554911692.jpg,https://cdn-files.apstatic.com/hike/7025173_sqsmall_1554911692.jpg,47.5091,10.2,"Snoqualmie, Washington",-121.8437,952,Rattlesnake Mountain Trail,20,4.2,A moderate hike along the ridge of Rattlesnake Mountain with great views of the Cascades.,Trail,https://www.hikingproject.com/trail/7021678/rattlesnake-mountain-trail
129,4254,1970-01-01 00:00:00,,Unknown,-187,blueBlack,5091,7001904,https://cdn-files.apstatic.com/hike/7002447_medium_1554226091.jpg,https://cdn-files.apstatic.com/hike/7002447_small_1554226091.jpg,https://cdn-files.apstatic.com/hike/7002447_smallMed_1554226091.jpg,https://cdn-files.apstatic.com/hike/7002447_sqsmall_1554226091.jpg,48.0573,7.3,"Port Angeles, Washington",-123.5015,986,Little River Trail,5,5.0,"A classic, more direct route to Hurricane Ridge than driving, it just takes a little longer.",Trail,https://www.hikingproject.com/trail/7001904/little-river-trail
130,1002,1970-01-01 00:00:00,,Unknown,-1942,blueBlack,6635,7001912,https://cdn-files.apstatic.com/hike/7015292_medium_1554826134.jpg,https://cdn-files.apstatic.com/hike/7015292_small_1554826134.jpg,https://cdn-files.apstatic.com/hike/7015292_smallMed_1554826134.jpg,https://cdn-files.apstatic.com/hike/7015292_sqsmall_1554826134.jpg,47.9187,7.5,"Port Angeles East, Washington",-123.382,4929,Obstruction Point-Deer Park Trail,11,4.6,This understandably popular trail features wonderful views from atop the lofty Grand Ridge.,Trail,https://www.hikingproject.com/trail/7001912/obstruction-point-deer-park-trail
131,1921,2019-05-11 02:52:53,"Snowy - Sketchy traverse with dangerous runout across steep snow-covered slopes, starting at about 1.2 miles in. Wear ice spikes.",Minor Issues,-159,blueBlack,5518,7002134,https://cdn-files.apstatic.com/hike/7015568_medium_1554826541.jpg,https://cdn-files.apstatic.com/hike/7015568_small_1554826541.jpg,https://cdn-files.apstatic.com/hike/7015568_smallMed_1554826541.jpg,https://cdn-files.apstatic.com/hike/7015568_sqsmall_1554826541.jpg,46.7787,2.7,"Eatonville, Washington",-121.7835,3633,Comet Falls Trail,10,4.8,A winding forest trail passing one of the highest waterfalls in the park.,Trail,https://www.hikingproject.com/trail/7002134/comet-falls-trail
132,3552,2019-06-21 10:39:32,"Mostly Dry - Clear trail without even very much mud. Easy, beautiful hiking.",All Clear,-927,greenBlue,3253,7001878,https://cdn-files.apstatic.com/hike/7048996_medium_1555540426.jpg,https://cdn-files.apstatic.com/hike/7048996_small_1555540426.jpg,https://cdn-files.apstatic.com/hike/7048996_smallMed_1555540426.jpg,https://cdn-files.apstatic.com/hike/7048996_sqsmall_1555540426.jpg,47.5727,18.0,"Seabeck, Washington",-123.5701,628,East Fork Quinault Trail,5,5.0,This long uphill trail along the Quinault River winds its way through some old forests .,Trail,https://www.hikingproject.com/trail/7001878/east-fork-quinault-trail
